PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON
Ronny Turiaf,C,28,NYK,64,21,17.8,1.6,2.5,.632,0.0,0.0,0,1.6,2.5,.632,.632,1.0,1.5,.622,1.0,2.2,3.2,1.4,0.5,1.1,0.6,2.5,4.2,2010-11
Henry Walker,SG,23,NYK,61,1,12.9,1.7,3.9,.441,1.0,2.5,.386,0.7,1.4,.542,.566,0.5,0.7,.705,0.3,1.7,2.0,0.6,0.3,0.1,0.6,1.3,4.9,2010-11
Shawne Williams,PF,24,NYK,64,11,20.7,2.6,6.0,.426,1.3,3.3,.401,1.2,2.7,.457,.536,0.6,0.8,.837,0.9,2.8,3.7,0.7,0.6,0.8,0.7,2.6,7.1,2010-11
Cole Aldrich,C,22,OKC,18,0,7.9,0.4,0.8,.533,0.0,0.0,0,0.4,0.8,.533,.533,0.1,0.2,.500,0.7,1.2,1.9,0.2,0.3,0.4,0.4,1.7,1.0,2010-11
Nick Collison,C,30,OKC,71,2,21.5,1.9,3.4,.566,0.0,0.0,0,1.9,3.4,.566,.566,0.8,1.0,.753,1.7,2.8,4.5,1.0,0.6,0.4,0.8,3.0,4.6,2010-11
Daequan Cook,SG,23,OKC,43,0,13.9,1.8,4.2,.436,1.5,3.6,.422,0.3,0.6,.519,.616,0.4,0.5,.800,0.2,1.5,1.7,0.5,0.3,0.0,0.4,1.2,5.6,2010-11
Kevin Durant,SF,22,OKC,78,78,38.9,9.1,19.7,.462,1.9,5.3,.350,7.3,14.4,.504,.509,7.6,8.7,.880,0.7,6.1,6.8,2.7,1.1,1.0,2.8,2.0,27.7,2010-11
James Harden,SG,21,OKC,82,5,26.7,3.6,8.3,.436,1.4,4.0,.349,2.3,4.4,.514,.518,3.5,4.2,.843,0.5,2.6,3.1,2.1,1.1,0.3,1.3,2.5,12.2,2010-11
Serge Ibaka,PF,21,OKC,82,44,27.0,4.1,7.5,.543,0.0,0.0,.000,4.1,7.5,.544,.543,1.7,2.2,.750,2.6,5.0,7.6,0.3,0.4,2.4,0.9,3.3,9.9,2010-11
Royal Ivey,SG,29,OKC,25,0,6.2,0.6,1.5,.421,0.3,0.6,.438,0.4,0.9,.409,.513,0.1,0.1,1.000,0.1,0.6,0.6,0.3,0.2,0.0,0.2,0.7,1.6,2010-11
Eric Maynor,PG,23,OKC,82,0,14.6,1.6,4.1,.402,0.5,1.2,.385,1.2,2.9,.409,.458,0.5,0.7,.729,0.3,1.2,1.5,2.9,0.4,0.1,0.9,1.2,4.2,2010-11
Byron Mullens,PF,21,OKC,13,0,6.5,0.7,2.2,.321,0.0,0.0,0,0.7,2.2,.321,.321,0.5,1.1,.500,0.5,1.4,1.8,0.0,0.2,0.2,0.6,0.8,1.9,2010-11
Morris Peterson,SG,33,OKC,4,0,5.8,0.5,1.3,.400,0.0,0.3,.000,0.5,1.0,.500,.400,0.0,0.0,0,0.0,0.8,0.8,0.3,0.0,0.0,0.0,1.3,1.0,2010-11
Thabo Sefolosha,SG,26,OKC,79,79,25.9,2.0,4.2,.471,0.4,1.3,.275,1.6,2.9,.558,.514,0.7,1.0,.747,0.8,3.6,4.4,1.4,1.2,0.5,0.7,2.2,5.1,2010-11
Russell Westbrook,PG,22,OKC,82,82,34.7,7.5,17.0,.442,0.4,1.3,.330,7.1,15.7,.451,.454,6.5,7.7,.842,1.5,3.1,4.6,8.2,1.9,0.4,3.9,2.5,21.9,2010-11
Malik Allen,PF,32,ORL,18,0,9.9,0.6,1.7,.355,0.0,0.0,0,0.6,1.7,.355,.355,0.1,0.1,.500,0.7,1.1,1.8,0.2,0.1,0.2,0.2,1.7,1.3,2010-11
Ryan Anderson,PF,22,ORL,64,14,22.3,3.5,8.2,.430,2.1,5.3,.393,1.4,2.9,.500,.558,1.5,1.8,.812,2.0,3.5,5.5,0.8,0.5,0.6,0.8,2.1,10.6,2010-11
Brandon Bass,PF,25,ORL,76,51,26.1,4.4,8.5,.515,0.0,0.0,.000,4.4,8.5,.516,.515,2.5,3.1,.815,1.8,3.8,5.6,0.8,0.4,0.7,1.3,2.1,11.2,2010-11
Chris Duhon,PG,28,ORL,51,5,15.2,1.0,2.5,.380,0.3,1.0,.250,0.7,1.5,.468,.430,0.3,0.5,.560,0.2,0.8,1.0,2.3,0.3,0.0,1.2,0.6,2.5,2010-11
Dwight Howard,C,25,ORL,78,78,37.6,7.9,13.4,.593,0.0,0.1,.000,7.9,13.3,.597,.593,7.0,11.7,.596,4.0,10.1,14.1,1.4,1.4,2.4,3.6,3.3,22.9,2010-11
Jameer Nelson,PG,28,ORL,76,76,30.5,4.9,11.0,.446,1.6,3.9,.401,3.4,7.1,.471,.517,1.7,2.1,.802,0.5,2.5,3.0,6.0,1.0,0.0,2.6,2.8,13.1,2010-11
J.J. Redick,SG,26,ORL,59,5,25.6,3.3,7.6,.441,1.5,3.7,.397,1.9,3.9,.482,.538,1.9,2.2,.875,0.1,1.8,1.9,1.7,0.5,0.1,0.9,1.4,10.1,2010-11
Quentin Richardson,SF,30,ORL,57,19,16.8,1.5,4.5,.341,0.7,2.6,.288,0.8,1.9,.413,.424,0.6,0.8,.750,0.7,2.4,3.1,0.7,0.4,0.1,0.6,1.3,4.4,2010-11
Tony Battie,C,34,PHI,38,0,9.9,1.2,2.5,.469,0.1,0.1,.667,1.1,2.4,.462,.479,0.2,0.4,.571,0.4,2.2,2.6,0.3,0.1,0.4,0.3,1.6,2.6,2010-11
Craig Brackins,PF,23,PHI,3,0,11.0,1.3,5.3,.250,0.0,1.7,.000,1.3,3.7,.364,.250,0.0,0.0,0,0.7,0.7,1.3,0.3,0.3,0.0,0.0,1.0,2.7,2010-11
Elton Brand,PF,31,PHI,81,81,34.7,6.2,12.1,.512,0.0,0.0,.000,6.2,12.1,.512,.512,2.6,3.4,.780,2.9,5.4,8.3,1.5,1.1,1.3,1.2,3.0,15.0,2010-11
Antonio Daniels,PG,35,PHI,4,0,8.8,0.5,1.3,.400,0.0,0.5,.000,0.5,0.8,.667,.400,0.5,0.5,1.000,0.0,1.3,1.3,0.5,0.0,0.0,0.3,0.0,1.5,2010-11
Spencer Hawes,C,22,PHI,81,81,21.2,3.3,7.0,.465,0.1,0.5,.243,3.1,6.6,.480,.473,0.6,1.1,.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,7.2,2010-11
Jrue Holiday,PG,20,PHI,82,82,35.4,5.4,12.2,.446,1.0,2.7,.365,4.5,9.5,.470,.487,2.1,2.5,.823,0.8,3.2,4.0,6.5,1.5,0.4,2.7,2.5,14.0,2010-11
Jason Kapono,SF,29,PHI,24,2,4.7,0.3,1.2,.250,0.0,0.3,.125,0.3,0.8,.300,.268,0.0,0.1,.500,0.1,0.3,0.5,0.2,0.1,0.0,0.1,0.2,0.7,2010-11
Jodie Meeks,SG,23,PHI,74,64,27.9,3.3,7.7,.425,1.9,4.7,.397,1.4,3.0,.468,.546,2.1,2.3,.894,0.3,2.0,2.3,1.1,0.9,0.1,0.8,1.3,10.5,2010-11
Darius Songaila,C,32,PHI,10,0,7.1,0.7,1.5,.467,0.0,0.0,0,0.7,1.5,.467,.467,0.2,0.4,.500,0.2,0.8,1.0,0.2,0.0,0.0,0.4,1.6,1.6,2010-11
Marreese Speights,C,23,PHI,64,1,11.5,2.3,4.5,.495,0.0,0.1,.250,2.2,4.5,.498,.497,0.9,1.1,.753,1.0,2.3,3.3,0.5,0.1,0.3,0.6,1.9,5.4,2010-11
Evan Turner,SG,22,PHI,78,14,23.0,2.9,6.8,.425,0.2,0.6,.318,2.7,6.2,.435,.439,1.3,1.6,.808,0.5,3.4,3.9,2.0,0.6,0.2,1.0,1.8,7.2,2010-11
Lou Williams,SG,24,PHI,75,0,23.3,4.3,10.6,.406,1.2,3.4,.348,3.1,7.2,.434,.462,3.9,4.7,.823,0.4,1.6,2.0,3.4,0.6,0.2,1.4,1.7,13.7,2010-11
Thaddeus Young,PF,22,PHI,82,1,26.0,5.6,10.3,.541,0.1,0.3,.273,5.5,10.1,.548,.544,1.5,2.1,.707,1.9,3.4,5.3,1.0,1.1,0.3,1.2,2.1,12.7,2010-11
Josh Childress,SG,27,PHO,54,3,16.6,2.2,4.0,.565,0.0,0.3,.063,2.2,3.7,.606,.568,0.5,1.1,.492,1.3,1.6,2.9,0.8,0.6,0.4,0.8,1.3,5.0,2010-11
Zabian Dowdell,PG,26,PHO,24,0,12.2,2.1,5.2,.408,0.1,0.4,.300,2.0,4.8,.417,.420,0.7,0.7,.941,0.2,0.6,0.8,2.1,0.8,0.1,1.2,1.3,5.0,2010-11
Jared Dudley,SF,25,PHO,82,15,26.1,3.7,7.7,.477,1.3,3.1,.415,2.4,4.6,.519,.560,2.0,2.7,.743,1.4,2.5,3.9,1.3,1.1,0.2,0.9,1.7,10.6,2010-11
Channing Frye,PF,27,PHO,77,64,33.0,4.6,10.8,.432,2.2,5.7,.390,2.4,5.1,.479,.535,1.2,1.4,.832,0.8,5.8,6.7,1.2,0.6,1.0,0.9,3.5,12.7,2010-11
Grant Hill,SF,38,PHO,80,80,30.1,5.0,10.3,.484,0.6,1.4,.395,4.4,8.9,.498,.511,2.7,3.2,.829,1.0,3.3,4.2,2.5,0.8,0.4,1.7,2.3,13.2,2010-11
Gani Lawal,PF,22,PHO,1,0,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010-11
Robin Lopez,C,22,PHO,67,56,14.8,2.7,5.3,.501,0.0,0.0,0,2.7,5.3,.501,.501,1.1,1.5,.740,1.2,2.0,3.2,0.1,0.3,0.7,0.7,2.1,6.4,2010-11
Steve Nash,PG,36,PHO,75,75,33.3,5.3,10.8,.492,1.1,2.7,.395,4.2,8.1,.525,.542,3.0,3.3,.912,0.5,2.9,3.5,11.4,0.6,0.1,3.5,1.2,14.7,2010-11
Garret Siler,C,24,PHO,21,0,4.8,0.8,1.5,.548,0.0,0.0,0,0.8,1.5,.548,.548,0.5,1.0,.500,0.8,0.6,1.3,0.1,0.0,0.2,0.5,1.0,2.1,2010-11
Hakim Warrick,PF,28,PHO,80,6,17.7,2.9,5.6,.511,0.0,0.1,.091,2.8,5.4,.522,.512,2.7,3.7,.721,1.1,2.6,3.7,0.9,0.4,0.1,1.0,1.3,8.4,2010-11
LaMarcus Aldridge,PF,25,POR,81,81,39.6,8.7,17.5,.500,0.0,0.3,.174,8.7,17.2,.505,.501,4.3,5.5,.791,3.4,5.3,8.8,2.1,1.0,1.2,1.9,2.7,21.8,2010-11
Luke Babbitt,SF,21,POR,24,0,5.7,0.6,2.3,.273,0.1,0.7,.188,0.5,1.6,.308,.300,0.1,0.4,.333,0.3,1.0,1.3,0.3,0.1,0.1,0.3,0.6,1.5,2010-11
Nicolas Batum,SF,22,POR,80,67,31.5,4.6,10.1,.455,1.5,4.3,.345,3.1,5.8,.535,.528,1.7,2.1,.841,1.4,3.2,4.5,1.5,0.9,0.6,1.0,2.4,12.4,2010-11
Marcus Camby,C,36,POR,59,51,26.1,2.0,5.0,.398,0.0,0.0,.000,2.0,5.0,.399,.398,0.7,1.2,.614,3.1,7.2,10.3,2.1,0.7,1.6,1.1,2.4,4.7,2010-11
Rudy Fernández,SG,25,POR,78,3,23.3,2.7,7.4,.370,1.5,4.6,.321,1.2,2.7,.453,.471,1.6,1.9,.863,0.5,1.7,2.2,2.5,1.1,0.2,1.1,1.7,8.6,2010-11
Armon Johnson,PG,21,POR,38,0,7.3,1.2,2.7,.455,0.1,0.3,.417,1.1,2.3,.461,.480,0.3,0.6,.591,0.3,0.7,0.9,1.2,0.1,0.0,1.0,0.8,2.9,2010-11
Sean Marks,C,35,POR,29,0,7.2,0.7,1.5,.432,0.1,0.1,1.000,0.6,1.4,.405,.455,0.2,0.3,.625,0.6,0.8,1.4,0.1,0.1,0.2,0.4,1.5,1.6,2010-11
Wesley Matthews,SG,24,POR,82,69,33.6,5.4,11.9,.449,1.9,4.6,.407,3.5,7.3,.476,.528,3.2,3.8,.844,0.6,2.6,3.1,2.0,1.2,0.1,1.7,2.4,15.9,2010-11
Andre Miller,PG,34,POR,81,81,32.7,4.8,10.4,.460,0.0,0.5,.108,4.7,10.0,.476,.462,3.1,3.6,.853,1.2,2.5,3.7,7.0,1.4,0.1,2.4,2.1,12.7,2010-11
Patty Mills,PG,22,POR,64,0,12.2,2.1,5.1,.412,0.7,2.1,.353,1.4,3.0,.451,.483,0.6,0.7,.766,0.3,0.5,0.8,1.7,0.4,0.0,1.0,1.0,5.5,2010-11
Fabricio Oberto,C,35,POR,5,0,9.0,0.6,1.0,.600,0.0,0.0,0,0.6,1.0,.600,.600,0.2,0.4,.500,0.6,0.8,1.4,0.0,0.0,0.0,0.6,2.0,1.4,2010-11
Brandon Roy,SG,26,POR,47,23,27.9,4.4,11.1,.400,0.8,2.4,.333,3.6,8.7,.418,.436,2.5,2.9,.848,0.6,2.0,2.6,2.7,0.8,0.3,1.2,1.6,12.2,2010-11
Omri Casspi,SF,22,SAC,71,27,24.0,3.2,7.7,.412,1.3,3.5,.372,1.9,4.2,.445,.496,1.0,1.4,.673,1.0,3.3,4.3,1.0,0.8,0.2,1.0,1.6,8.6,2010-11
DeMarcus Cousins,C,20,SAC,81,62,28.5,5.3,12.4,.430,0.0,0.2,.167,5.3,12.2,.435,.432,3.4,5.0,.687,2.7,6.0,8.6,2.5,1.0,0.8,3.3,4.1,14.1,2010-11
Samuel Dalembert,C,29,SAC,80,46,24.2,3.4,7.1,.473,0.0,0.0,.000,3.4,7.1,.474,.473,1.4,1.9,.730,2.7,5.6,8.2,0.8,0.5,1.5,1.7,2.8,8.1,2010-11
Tyreke Evans,SG,21,SAC,57,53,37.0,6.7,16.4,.409,0.8,2.6,.291,5.9,13.8,.432,.432,3.6,4.7,.771,0.8,4.0,4.8,5.6,1.5,0.5,3.2,2.5,17.8,2010-11
Francisco García,SF,29,SAC,58,34,23.9,3.6,8.2,.436,1.4,3.9,.362,2.2,4.3,.502,.521,1.1,1.3,.855,0.4,1.9,2.3,1.2,0.9,0.8,0.8,2.2,9.7,2010-11
Donté Greene,SF,22,SAC,69,21,16.3,2.3,5.6,.404,0.7,2.2,.292,1.6,3.4,.478,.462,0.6,0.9,.662,0.7,1.4,2.1,0.7,0.5,0.3,0.9,1.3,5.8,2010-11
Luther Head,PG,28,SAC,36,14,16.3,1.9,4.6,.415,0.7,1.8,.391,1.2,2.8,.430,.491,1.1,1.4,.780,0.4,1.2,1.7,1.9,0.3,0.3,0.9,1.2,5.6,2010-11
Darnell Jackson,PF,25,SAC,59,2,8.2,1.3,2.7,.487,0.1,0.2,.273,1.3,2.5,.503,.497,0.5,0.8,.612,0.8,0.8,1.6,0.2,0.2,0.1,0.4,1.0,3.2,2010-11
Eugene Jeter,PG,27,SAC,62,1,13.8,1.7,4.2,.409,0.1,0.5,.200,1.6,3.7,.437,.421,0.6,0.7,.902,0.1,1.0,1.1,2.6,0.5,0.0,0.8,0.9,4.1,2010-11
Jason Thompson,PF,24,SAC,75,39,23.3,3.6,7.1,.507,0.0,0.0,.000,3.6,7.1,.510,.507,1.6,2.7,.605,1.9,4.1,6.1,1.2,0.4,0.6,1.3,2.8,8.8,2010-11
Beno Udrih,PG,28,SAC,79,64,34.6,5.2,10.4,.500,0.8,2.3,.357,4.4,8.1,.540,.539,2.5,2.9,.864,0.5,2.8,3.4,4.9,1.2,0.1,1.8,2.3,13.7,2010-11
Hassan Whiteside,C,21,SAC,1,0,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2010-11
Antoine Wright,SG,26,SAC,7,0,4.4,0.1,1.1,.125,0.0,0.6,.000,0.1,0.6,.250,.125,0.0,0.0,0,0.3,0.1,0.4,0.0,0.1,0.0,0.1,0.4,0.3,2010-11
James Anderson,SF,21,SAS,26,2,11.0,1.2,3.1,.383,0.7,1.8,.391,0.5,1.3,.371,.494,0.5,0.7,.778,0.1,0.8,0.9,0.7,0.1,0.2,0.5,0.9,3.6,2010-11
DeJuan Blair,PF,21,SAS,81,65,21.4,3.6,7.2,.501,0.0,0.0,.000,3.6,7.2,.503,.501,1.1,1.7,.657,2.7,4.3,7.0,1.0,1.2,0.5,1.4,2.6,8.3,2010-11
Matt Bonner,PF,30,SAS,66,1,21.7,2.6,5.6,.464,1.6,3.5,.457,1.0,2.1,.475,.605,0.5,0.7,.744,0.9,2.7,3.6,0.9,0.4,0.3,0.4,1.7,7.3,2010-11
Tim Duncan,C,34,SAS,76,76,28.4,5.5,11.0,.500,0.0,0.1,.000,5.5,11.0,.502,.500,2.4,3.4,.716,2.2,6.7,8.9,2.7,0.7,1.9,1.6,1.6,13.4,2010-11
Manu Ginóbili,SG,33,SAS,80,79,30.3,5.5,12.7,.433,1.9,5.5,.349,3.6,7.2,.497,.509,4.5,5.1,.871,0.5,3.2,3.7,4.9,1.5,0.4,2.2,2.0,17.4,2010-11
Danny Green,SG,23,SAS,8,0,11.5,2.1,4.4,.486,0.9,2.4,.368,1.3,2.0,.625,.586,0.0,0.0,0,0.4,1.5,1.9,0.3,0.3,0.1,0.6,0.9,5.1,2010-11
George Hill,PG,24,SAS,76,5,28.3,3.8,8.3,.453,1.0,2.7,.377,2.8,5.6,.490,.514,3.1,3.6,.863,0.3,2.3,2.6,2.5,0.9,0.3,1.3,2.0,11.6,2010-11
Richard Jefferson,SF,30,SAS,81,81,30.4,3.8,7.9,.474,1.7,3.8,.440,2.1,4.1,.504,.579,1.8,2.4,.759,0.7,3.2,3.8,1.3,0.5,0.4,1.1,2.0,11.0,2010-11
Antonio McDyess,PF,36,SAS,73,16,19.0,2.3,4.7,.491,0.0,0.0,.000,2.3,4.7,.493,.491,0.7,1.1,.675,1.7,3.7,5.4,1.2,0.5,0.5,1.0,2.2,5.3,2010-11
Gary Neal,SG,26,SAS,80,1,21.1,3.6,7.9,.451,1.6,3.9,.419,2.0,4.1,.481,.553,1.1,1.3,.808,0.3,2.2,2.5,1.2,0.3,0.1,1.0,1.9,9.8,2010-11
Tony Parker,PG,28,SAS,78,78,32.4,7.1,13.7,.519,0.3,0.9,.357,6.8,12.8,.531,.531,3.0,3.9,.769,0.4,2.7,3.1,6.6,1.2,0.0,2.6,1.7,17.5,2010-11
Chris Quinn,PG,27,SAS,41,0,7.1,0.8,2.2,.363,0.3,0.9,.297,0.5,1.3,.407,.423,0.1,0.2,.500,0.1,0.5,0.6,1.0,0.1,0.0,0.3,0.7,2.0,2010-11
Bobby Simmons,SF,30,SAS,2,0,8.0,0.0,1.5,.000,0.0,1.5,.000,0.0,0.0,0,.000,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2010-11
Tiago Splitter,C,26,SAS,60,6,12.3,1.7,3.2,.529,0.0,0.0,.000,1.7,3.2,.532,.529,1.3,2.3,.543,1.2,2.2,3.4,0.4,0.5,0.3,0.5,1.5,4.6,2010-11
Ime Udoka,SF,33,SAS,20,0,6.5,0.3,1.1,.238,0.0,0.4,.000,0.3,0.7,.385,.238,0.2,0.4,.500,0.3,0.7,1.0,0.7,0.4,0.1,0.3,0.7,0.7,2010-11
Solomon Alabi,C,22,TOR,12,0,4.9,0.3,1.3,.200,0.0,0.0,0,0.3,1.3,.200,.200,0.0,0.2,.000,0.6,0.6,1.2,0.2,0.2,0.2,0.3,0.4,0.5,2010-11
Marcus Banks,PG,29,TOR,3,0,7.3,0.0,0.7,.000,0.0,0.0,0,0.0,0.7,.000,.000,2.0,2.7,.750,0.0,0.3,0.3,1.0,0.3,0.0,0.7,1.3,2.0,2010-11
Leandro Barbosa,SG,28,TOR,58,0,24.1,5.1,11.3,.450,1.2,3.7,.338,3.8,7.6,.505,.505,1.9,2.4,.796,0.2,1.5,1.7,2.1,0.9,0.1,1.4,1.9,13.3,2010-11
Andrea Bargnani,C,25,TOR,66,66,35.7,8.0,17.8,.448,1.2,3.4,.345,6.8,14.4,.472,.480,4.3,5.3,.820,1.1,4.1,5.2,1.8,0.5,0.7,2.3,2.4,21.4,2010-11
José Calderón,PG,29,TOR,68,55,30.9,3.9,8.8,.440,0.8,2.3,.365,3.0,6.5,.466,.487,1.3,1.5,.854,0.4,2.5,3.0,8.9,1.2,0.1,2.2,2.1,9.8,2010-11
Ed Davis,PF,21,TOR,65,17,24.6,3.3,5.7,.576,0.0,0.0,0,3.3,5.7,.576,.576,1.1,2.0,.555,2.6,4.5,7.1,0.6,0.6,1.0,0.7,2.8,7.7,2010-11
DeMar DeRozan,SG,21,TOR,82,82,34.8,6.6,14.1,.467,0.1,0.6,.096,6.5,13.4,.485,.469,4.0,4.9,.813,0.9,2.9,3.8,1.8,1.0,0.4,1.8,2.6,17.2,2010-11
Joey Dorsey,C,27,TOR,43,9,12.1,1.2,2.3,.525,0.0,0.0,0,1.2,2.3,.525,.525,0.7,1.5,.477,1.8,2.6,4.4,0.6,0.6,0.4,0.9,1.8,3.1,2010-11
Ronald Dupree,SF,30,TOR,3,0,4.3,0.3,1.3,.250,0.0,0.3,.000,0.3,1.0,.333,.250,0.0,0.0,0,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.7,0.7,2010-11
Reggie Evans,PF,30,TOR,30,18,26.6,1.4,3.4,.408,0.0,0.0,.000,1.4,3.4,.412,.408,1.6,2.9,.545,4.0,7.5,11.5,1.3,1.0,0.2,1.3,3.0,4.4,2010-11
Amir Johnson,PF,23,TOR,72,54,25.7,3.9,6.9,.568,0.0,0.0,.000,3.9,6.9,.569,.568,1.8,2.2,.788,2.6,3.8,6.4,1.1,0.7,1.2,1.0,3.7,9.6,2010-11
Linas Kleiza,SF,26,TOR,39,23,26.5,4.6,10.4,.438,1.0,3.4,.298,3.6,7.1,.505,.486,1.1,1.7,.631,0.9,3.6,4.5,1.0,0.5,0.2,1.7,2.5,11.2,2010-11
Sonny Weems,SF,24,TOR,59,28,23.9,3.9,8.7,.444,0.3,1.0,.279,3.6,7.7,.467,.461,1.2,1.6,.766,0.7,1.9,2.6,1.8,0.6,0.0,1.5,1.5,9.2,2010-11
Julian Wright,SF,23,TOR,52,6,14.7,1.6,3.1,.513,0.0,0.2,.200,1.5,2.9,.533,.519,0.4,0.8,.512,0.9,1.4,2.3,1.1,0.8,0.4,0.8,0.9,3.6,2010-11
Raja Bell,SG,34,UTA,68,63,30.8,2.8,6.9,.409,1.0,2.8,.352,1.8,4.0,.449,.482,1.3,1.5,.892,0.5,2.1,2.6,1.7,0.8,0.2,0.9,2.5,8.0,2010-11
Marcus Cousin,C,24,UTA,4,0,4.5,0.5,0.8,.667,0.0,0.0,0,0.5,0.8,.667,.667,0.0,0.0,0,0.0,0.8,0.8,0.0,0.0,0.3,0.3,0.3,1.0,2010-11
Francisco Elson,C,34,UTA,62,1,9.8,0.9,1.8,.478,0.0,0.0,0,0.9,1.8,.478,.478,0.4,0.5,.839,0.6,1.3,1.9,0.5,0.3,0.2,0.5,1.4,2.2,2010-11
Jeremy Evans,SF,23,UTA,49,3,9.4,1.6,2.3,.661,0.0,0.0,.000,1.6,2.3,.667,.661,0.5,0.8,.703,0.7,1.2,2.0,0.5,0.3,0.3,0.4,1.0,3.6,2010-11
Kyrylo Fesenko,C,24,UTA,53,1,8.6,0.8,1.9,.440,0.0,0.0,.000,0.8,1.9,.444,.440,0.3,0.9,.391,0.6,1.4,2.0,0.3,0.1,0.3,0.5,1.7,2.0,2010-11
Gordon Hayward,SF,20,UTA,72,17,16.9,2.0,4.1,.485,0.5,1.0,.473,1.5,3.0,.489,.544,1.0,1.3,.711,0.6,1.4,1.9,1.1,0.4,0.3,1.0,1.5,5.4,2010-11
Al Jefferson,C,26,UTA,82,82,35.9,8.0,16.1,.496,0.0,0.0,0,8.0,16.1,.496,.496,2.7,3.5,.761,2.9,6.8,9.7,1.8,0.6,1.9,1.3,2.9,18.6,2010-11
Andrei Kirilenko,SF,29,UTA,64,62,31.2,4.0,8.5,.467,0.6,1.5,.367,3.4,6.9,.489,.500,3.3,4.2,.770,1.6,3.5,5.1,3.0,1.3,1.2,1.8,1.8,11.7,2010-11
C.J. Miles,SF,23,UTA,78,19,25.2,4.7,11.5,.407,1.4,4.3,.322,3.3,7.2,.459,.468,2.0,2.5,.811,0.7,2.6,3.3,1.7,0.9,0.5,1.2,2.8,12.8,2010-11
Paul Millsap,PF,25,UTA,76,76,34.3,6.9,13.0,.531,0.1,0.3,.391,6.8,12.7,.535,.536,3.4,4.4,.757,2.2,5.5,7.6,2.5,1.4,0.9,1.9,3.6,17.3,2010-11
Mehmet Okur,C,31,UTA,13,0,12.9,1.7,4.8,.355,0.4,1.2,.313,1.3,3.5,.370,.395,1.2,1.5,.750,0.7,1.6,2.3,1.5,0.3,0.3,0.5,1.4,4.9,2010-11
Ronnie Price,SG,27,UTA,59,0,12.2,1.3,3.6,.352,0.3,1.2,.290,0.9,2.4,.383,.400,0.5,0.7,.744,0.4,0.7,1.0,0.9,0.7,0.1,0.9,1.8,3.3,2010-11
Earl Watson,PG,31,UTA,80,13,19.6,1.6,3.8,.410,0.5,1.3,.336,1.1,2.5,.450,.469,0.7,1.0,.671,0.7,1.6,2.3,3.5,0.8,0.2,1.5,1.8,4.3,2010-11
Kyle Weaver,SG,24,UTA,5,0,13.8,1.8,5.0,.360,0.6,1.4,.429,1.2,3.6,.333,.420,1.4,1.6,.875,0.4,1.6,2.0,1.4,0.4,0.4,1.4,0.6,5.6,2010-11
Andray Blatche,PF,24,WAS,64,63,33.9,6.7,15.0,.445,0.1,0.3,.222,6.6,14.7,.449,.447,3.4,4.4,.777,2.9,5.4,8.2,2.3,1.5,0.8,2.7,2.8,16.8,2010-11
Trevor Booker,PF,23,WAS,65,14,16.4,2.1,3.9,.549,0.0,0.0,.000,2.1,3.9,.552,.549,1.0,1.6,.673,1.5,2.4,3.9,0.5,0.4,0.6,0.6,1.8,5.3,2010-11
Josh Howard,SF,30,WAS,18,10,22.7,3.2,9.0,.358,0.4,1.6,.241,2.8,7.4,.383,.380,1.6,2.6,.617,1.0,3.1,4.1,1.3,0.7,0.3,1.1,1.9,8.4,2010-11
Lester Hudson,PG,26,WAS,11,0,6.6,0.5,2.2,.250,0.4,1.4,.267,0.2,0.8,.222,.333,0.2,0.4,.500,0.1,0.4,0.5,1.5,0.4,0.1,0.6,0.9,1.6,2010-11
Yi Jianlian,PF,23,WAS,63,11,17.7,2.3,5.5,.418,0.0,0.2,.231,2.3,5.3,.425,.422,1.0,1.4,.681,1.3,2.7,3.9,0.4,0.4,0.5,0.8,1.8,5.6,2010-11
Cartier Martin,SF,26,WAS,52,1,10.4,1.4,3.5,.390,0.8,1.9,.394,0.6,1.6,.386,.497,0.5,0.8,.700,0.4,1.0,1.4,0.3,0.3,0.1,0.3,1.0,4.0,2010-11
JaVale McGee,C,23,WAS,79,75,27.8,4.2,7.6,.550,0.0,0.0,.000,4.2,7.6,.552,.550,1.7,2.9,.583,2.8,5.2,8.0,0.5,0.5,2.4,1.3,2.9,10.1,2010-11
Hamady N'Diaye,C,24,WAS,16,0,5.0,0.3,0.3,.800,0.0,0.0,0,0.3,0.3,.800,.800,0.4,0.8,.500,0.1,0.3,0.4,0.0,0.1,0.3,0.2,1.1,0.9,2010-11
Kevin Séraphin,PF,21,WAS,58,1,10.9,1.1,2.5,.449,0.0,0.0,0,1.1,2.5,.449,.449,0.4,0.5,.710,1.4,1.2,2.6,0.2,0.3,0.5,0.7,2.2,2.7,2010-11
