PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON
Cory Joseph,SG,22,SAS,68,19,13.8,1.9,3.9,.475,0.2,0.6,.316,1.7,3.3,.502,.498,1.2,1.4,.823,0.5,1.1,1.6,1.7,0.5,0.2,0.6,1.2,5.0,2013-14
Kawhi Leonard,SF,22,SAS,66,65,29.1,5.1,9.8,.522,1.0,2.8,.379,4.1,7.0,.579,.576,1.5,1.9,.802,1.2,5.1,6.2,2.0,1.7,0.8,1.2,1.9,12.8,2013-14
Patty Mills,PG,25,SAS,81,2,18.9,3.8,8.2,.464,1.7,3.9,.425,2.1,4.3,.500,.565,0.9,1.0,.890,0.4,1.7,2.1,1.8,0.8,0.1,0.8,1.4,10.2,2013-14
Tony Parker,PG,31,SAS,68,68,29.4,6.7,13.4,.499,0.4,1.0,.373,6.3,12.5,.509,.513,2.9,3.6,.811,0.3,2.0,2.3,5.7,0.5,0.1,2.2,1.3,16.7,2013-14
Tiago Splitter,C,29,SAS,59,50,21.5,3.1,5.9,.523,0.0,0.1,.000,3.1,5.8,.528,.523,2.1,2.9,.699,2.1,4.1,6.2,1.5,0.5,0.5,1.3,2.0,8.2,2013-14
Dwight Buycks,PG,24,TOR,14,0,10.4,1.1,3.4,.313,0.4,1.2,.294,0.7,2.2,.323,.365,0.6,0.6,.889,0.3,1.4,1.6,0.7,0.6,0.0,0.7,0.8,3.1,2013-14
DeMar DeRozan,SG,24,TOR,79,79,38.2,7.6,17.8,.429,0.8,2.7,.305,6.8,15.2,.451,.452,6.6,8.0,.824,0.6,3.7,4.3,4.0,1.1,0.4,2.2,2.5,22.7,2013-14
Landry Fields,SF,25,TOR,30,2,10.7,0.9,2.2,.403,0.0,0.2,.000,0.9,2.1,.435,.403,0.5,0.7,.636,0.5,1.5,2.0,0.7,0.3,0.1,0.4,0.8,2.3,2013-14
Tyler Hansbrough,PF,28,TOR,64,4,15.3,1.5,3.1,.474,0.0,0.0,.000,1.5,3.0,.479,.474,2.0,2.9,.681,1.9,2.6,4.5,0.3,0.4,0.3,0.7,2.1,4.9,2013-14
Amir Johnson,PF,26,TOR,77,72,28.8,4.5,7.9,.562,0.3,0.9,.303,4.2,7.1,.593,.578,1.2,1.9,.636,2.2,4.3,6.6,1.5,0.7,1.1,1.6,3.5,10.4,2013-14
Kyle Lowry,PG,27,TOR,79,79,36.2,5.8,13.7,.423,2.4,6.3,.380,3.4,7.3,.460,.511,4.0,4.9,.813,1.1,3.6,4.7,7.4,1.5,0.2,2.5,3.4,17.9,2013-14
Steve Novak,PF,30,TOR,54,1,10.0,1.1,2.7,.411,1.0,2.3,.426,0.1,0.4,.333,.589,0.1,0.1,1.000,0.1,0.9,1.1,0.2,0.2,0.1,0.1,0.8,3.3,2013-14
Terrence Ross,SG,22,TOR,81,62,26.7,3.9,9.3,.423,2.0,5.0,.395,1.9,4.2,.458,.531,1.0,1.2,.837,0.5,2.6,3.1,1.0,0.8,0.3,1.1,2.3,10.9,2013-14
Julyan Stone,SG,25,TOR,21,0,5.7,0.3,0.8,.412,0.1,0.4,.250,0.2,0.4,.556,.471,0.1,0.1,.667,0.1,0.9,1.0,0.6,0.1,0.0,0.2,0.6,0.9,2013-14
Jonas Valančiūnas,C,21,TOR,81,81,28.2,4.4,8.3,.531,0.0,0.0,.000,4.4,8.3,.532,.531,2.4,3.2,.762,2.8,6.0,8.8,0.7,0.3,0.9,1.7,3.1,11.3,2013-14
Andris Biedriņš,C,27,UTA,6,0,7.5,0.2,0.2,1.000,0.0,0.0,0,0.2,0.2,1.000,1.000,0.2,1.0,.167,0.3,2.5,2.8,0.0,0.0,0.0,0.3,1.0,0.5,2013-14
Trey Burke,PG,21,UTA,70,68,32.3,4.9,12.8,.380,1.6,4.8,.330,3.3,8.0,.410,.442,1.5,1.6,.903,0.5,2.4,3.0,5.7,0.6,0.1,1.9,2.1,12.8,2013-14
Alec Burks,SG,22,UTA,78,12,28.1,4.9,10.7,.457,0.6,1.8,.350,4.2,8.8,.480,.487,3.6,4.8,.748,0.8,2.5,3.3,2.7,0.9,0.2,1.9,2.4,14.0,2013-14
Ian Clark,SG,22,UTA,23,0,7.5,1.1,2.9,.388,0.5,1.3,.355,0.7,1.6,.417,.470,0.2,0.3,.714,0.1,0.7,0.8,0.7,0.3,0.1,0.6,1.0,3.0,2013-14
Jeremy Evans,SF,26,UTA,66,4,18.3,2.7,5.0,.527,0.0,0.0,.000,2.7,5.0,.530,.527,0.8,1.1,.680,1.8,2.9,4.7,0.7,0.6,0.7,0.6,2.1,6.1,2013-14
Derrick Favors,PF,22,UTA,73,73,30.2,5.3,10.2,.522,0.0,0.0,.000,5.3,10.2,.523,.522,2.6,3.9,.669,2.7,6.0,8.7,1.2,1.0,1.5,1.8,3.2,13.3,2013-14
Diante Garrett,PG,25,UTA,71,0,14.8,1.4,3.7,.381,0.5,1.4,.375,0.9,2.4,.385,.449,0.1,0.2,.833,0.2,1.2,1.4,1.7,0.6,0.1,1.1,1.1,3.5,2013-14
Rudy Gobert,C,21,UTA,45,0,9.6,0.8,1.6,.486,0.0,0.0,0,0.8,1.6,.486,.486,0.7,1.4,.492,1.1,2.3,3.4,0.2,0.2,0.9,0.7,1.3,2.3,2013-14
Mike Harris,PF,30,UTA,20,0,11.3,1.5,3.1,.475,0.0,0.1,.000,1.5,3.0,.492,.475,1.3,1.4,.963,0.8,0.9,1.7,0.3,0.8,0.4,0.6,1.8,4.2,2013-14
Gordon Hayward,SF,23,UTA,77,77,36.4,5.5,13.4,.413,1.1,3.6,.304,4.4,9.8,.453,.454,4.0,4.9,.816,0.8,4.3,5.1,5.2,1.4,0.5,2.8,2.0,16.2,2013-14
Richard Jefferson,SF,33,UTA,82,78,27.0,3.6,8.0,.450,1.5,3.7,.409,2.1,4.3,.484,.544,1.5,2.0,.741,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2.0,10.1,2013-14
Enes Kanter,C,21,UTA,80,37,26.7,5.2,10.7,.491,0.0,0.0,.000,5.2,10.7,.492,.491,1.9,2.6,.730,2.8,4.7,7.5,0.9,0.4,0.5,1.8,2.9,12.3,2013-14
John Lucas III,PG,31,UTA,42,6,14.1,1.5,4.5,.326,0.6,2.0,.298,0.9,2.5,.349,.392,0.2,0.4,.625,0.3,0.6,0.9,1.0,0.3,0.0,0.5,1.0,3.8,2013-14
Brandon Rush,SG,28,UTA,38,0,11.0,0.8,2.4,.333,0.4,1.2,.340,0.4,1.1,.326,.422,0.1,0.1,.600,0.1,1.0,1.2,0.6,0.1,0.2,0.5,0.8,2.1,2013-14
Jamaal Tinsley,PG,35,UTA,8,5,13.8,0.5,2.5,.200,0.1,1.9,.067,0.4,0.6,.600,.225,0.0,0.0,0,0.3,1.1,1.4,2.9,0.3,0.0,1.1,1.3,1.1,2013-14
Marvin Williams,PF,27,UTA,66,50,25.4,3.5,8.0,.439,1.3,3.5,.359,2.2,4.4,.503,.519,0.9,1.1,.781,1.2,3.8,5.1,1.2,0.8,0.5,0.8,2.3,9.1,2013-14
Trevor Ariza,SF,28,WAS,77,77,35.4,5.1,11.1,.456,2.3,5.7,.407,2.7,5.3,.509,.562,1.9,2.5,.772,1.3,4.9,6.2,2.5,1.6,0.3,1.7,2.3,14.4,2013-14
Bradley Beal,SG,20,WAS,73,73,34.7,6.6,15.7,.419,1.9,4.7,.402,4.7,11.0,.426,.479,2.0,2.6,.788,0.7,3.0,3.7,3.3,1.0,0.2,1.8,2.1,17.1,2013-14
Trevor Booker,PF,26,WAS,72,45,21.6,3.1,5.6,.551,0.0,0.0,.000,3.1,5.6,.554,.551,0.7,1.1,.618,2.1,3.2,5.3,0.9,0.6,0.6,0.8,1.8,6.8,2013-14
Drew Gooden,C,32,WAS,22,0,18.0,3.5,6.5,.531,0.3,0.8,.412,3.1,5.7,.548,.556,1.1,1.2,.889,1.7,3.5,5.2,0.7,0.5,0.3,0.8,2.4,8.3,2013-14
Marcin Gortat,C,29,WAS,81,80,32.8,5.6,10.4,.542,0.0,0.0,1.000,5.6,10.4,.541,.542,1.9,2.8,.686,2.5,7.0,9.5,1.7,0.5,1.5,1.6,2.5,13.2,2013-14
Al Harrington,PF,33,WAS,34,0,15.0,2.4,6.1,.396,1.0,2.9,.340,1.4,3.1,.449,.478,0.8,1.0,.771,0.4,1.9,2.4,0.8,0.4,0.0,1.0,2.1,6.6,2013-14
Nenê Hilário,PF,31,WAS,53,37,29.4,5.6,11.2,.503,0.0,0.1,.200,5.6,11.1,.506,.504,2.9,5.0,.583,1.2,4.3,5.5,2.9,1.2,0.9,2.2,3.1,14.2,2013-14
Otto Porter,SF,20,WAS,37,0,8.6,0.9,2.5,.363,0.1,0.6,.190,0.8,1.9,.414,.385,0.2,0.3,.667,0.6,1.0,1.5,0.3,0.2,0.0,0.4,0.7,2.1,2013-14
Glen Rice,SG,23,WAS,11,1,9.9,1.0,3.4,.297,0.5,1.5,.294,0.5,1.8,.300,.365,0.5,0.6,.714,0.4,1.5,1.8,0.6,0.5,0.1,0.8,0.6,2.9,2013-14
Kevin Séraphin,C,24,WAS,53,1,10.9,2.1,4.2,.505,0.0,0.0,0,2.1,4.2,.505,.505,0.5,0.6,.871,1.0,1.4,2.4,0.3,0.1,0.5,0.8,1.9,4.7,2013-14
Chris Singleton,SF,24,WAS,25,0,10.0,1.0,2.7,.373,0.3,0.8,.368,0.7,1.9,.375,.425,0.7,1.0,.720,0.7,1.5,2.2,0.2,0.4,0.1,0.7,1.0,3.0,2013-14
Garrett Temple,SG,27,WAS,75,0,8.5,0.7,1.9,.362,0.1,0.4,.207,0.6,1.5,.402,.383,0.4,0.6,.698,0.3,0.6,0.9,1.0,0.5,0.1,0.6,1.0,1.8,2013-14
John Wall,PG,23,WAS,82,82,36.3,7.1,16.3,.433,1.3,3.8,.351,5.7,12.5,.458,.473,3.9,4.8,.805,0.5,3.6,4.1,8.8,1.8,0.5,3.6,2.7,19.3,2013-14
Martell Webster,SF,27,WAS,78,13,27.7,3.3,7.5,.433,1.9,4.8,.392,1.4,2.8,.502,.557,1.3,1.6,.840,0.5,2.4,2.8,1.2,0.5,0.2,0.7,1.9,9.7,2013-14
Aaron Brooks,PG,29,DEN,72,12,21.654166666666665,3.2055555555555557,8.073611111111111,0.39704111474281784,1.3402777777777777,3.4625000000000004,0.38708383473726427,1.9250000000000003,4.611111111111111,0.4174698795180724,0.48004472733528303,1.1819444444444445,1.3222222222222224,0.89390756302521,0.5805555555555555,1.3430555555555554,1.9236111111111112,3.229166666666667,0.7208333333333334,0.14027777777777778,1.6430555555555555,2.0416666666666665,8.973611111111111,2013-14
Aaron Gray,C,29,SAC,37,6,9.637837837837838,0.7675675675675676,1.691891891891892,0.4536741214057508,0.0,0.0,0,0.7675675675675676,1.6027027027027028,0.47892074198988194,0.4536741214057508,0.3,0.5,0.6,1.1567567567567567,1.8351351351351353,2.981081081081081,0.6216216216216216,0.26756756756756755,0.1783783783783784,0.8216216216216217,1.7108108108108109,1.7459459459459459,2013-14
Adonis Thomas,SF,20,ORL,6,1,6.166666666666666,1.0333333333333332,2.3666666666666663,0.4366197183098592,0.16666666666666666,0.8666666666666667,0.1923076923076923,0.8666666666666667,1.5,0.5777777777777778,0.47183098591549294,0.19999999999999998,0.19999999999999998,1.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.0,0.0,0.16666666666666666,1.0,2.3666666666666663,2013-14
Andre Miller,SG,37,DEN,58,2,16.924137931034483,1.8137931034482762,3.9793103448275864,0.45580589254766035,0.20344827586206898,0.3586206896551724,0.5673076923076924,1.6586206896551725,3.6206896551724137,0.4580952380952381,0.48136915077989606,1.0551724137931036,1.3586206896551727,0.7766497461928933,0.4517241379310345,1.7551724137931035,2.206896551724138,3.396551724137931,0.596551724137931,0.1517241379310345,1.0517241379310347,1.293103448275862,4.886206896551724,2013-14
Andrew Bynum,C,26,CLE,26,19,19.846153846153847,3.576923076923077,8.692307692307693,0.41150442477876104,0.0,0.0,0,3.576923076923077,8.692307692307693,0.41150442477876104,0.41150442477876104,1.3923076923076925,1.930769230769231,0.7211155378486056,2.076923076923077,3.546153846153846,5.6230769230769235,1.0923076923076924,0.27692307692307694,1.1461538461538463,1.353846153846154,1.2230769230769232,8.63846153846154,2013-14
Arinze Onuaku,PF,26,CLE,5,0,5.98,0.18,0.98,0.1836734693877551,0.0,0.0,0,0.18,0.98,0.1836734693877551,0.1836734693877551,0.18,0.42,0.42857142857142855,0.42,1.22,1.5799999999999998,0.6,0.0,0.0,0.18,0.6,0.6,2013-14
Austin Daye,SF,25,SAS,22,1,6.709090909090909,1.1,3.063636363636364,0.3590504451038576,0.5727272727272728,1.7000000000000002,0.3368983957219251,0.5272727272727272,1.4272727272727272,0.36942675159235666,0.4525222551928783,0.3,0.4636363636363636,0.6470588235294118,0.2363636363636364,0.9818181818181817,1.2181818181818183,0.36363636363636365,0.1909090909090909,0.1909090909090909,0.2545454545454546,0.8181818181818181,2.9727272727272727,2013-14
Beno Udrih,SG,31,MEM,41,12,15.707317073170731,1.9073170731707318,4.3707317073170735,0.43638392857142855,0.4268292682926829,1.0317073170731708,0.41371158392434987,1.404878048780488,3.3390243902439023,0.4207450693937181,0.4852120535714286,0.5756097560975609,0.7512195121951221,0.766233766233766,0.2268292682926829,1.1829268292682928,1.4097560975609758,2.7926829268292686,0.5536585365853658,0.1,1.1804878048780485,1.231707317073171,4.892682926829267,2013-14
Byron Mullens,C,24,LAC,45,0,9.2,1.6400000000000001,3.6799999999999997,0.44565217391304357,0.74,1.96,0.37755102040816324,0.9000000000000001,1.66,0.5421686746987953,0.5461956521739132,0.22000000000000003,0.44000000000000006,0.5,0.54,1.5,2.04,0.28,0.32,0.22000000000000003,0.6200000000000001,1.4,4.220000000000001,2013-14
Caron Butler,SF,33,MIL,56,13,25.317857142857143,3.8035714285714284,9.653571428571428,0.3940066592674806,1.7571428571428571,4.417857142857143,0.39773645917542444,2.0678571428571426,5.19642857142857,0.39793814432989694,0.48501664816870144,1.1249999999999998,1.325,0.8490566037735847,0.3821428571428571,3.7285714285714286,4.049999999999999,1.4428571428571428,0.8571428571428571,0.3,1.0678571428571426,2.1357142857142857,10.489285714285714,2013-14
Cartier Martin,SF,29,ATL,59,6,14.737288135593221,1.8779661016949154,4.44406779661017,0.42257818459191454,1.0389830508474578,2.5966101694915253,0.40013054830287215,0.8389830508474576,1.9372881355932206,0.43307086614173224,0.5394736842105263,0.8389830508474576,1.1491525423728814,0.7300884955752212,0.20000000000000004,1.688135593220339,1.8779661016949154,0.5694915254237288,0.46949152542372885,0.08983050847457628,0.5593220338983051,1.2186440677966104,5.554237288135594,2013-14
Chuck Hayes,C,30,SAC,61,1,12.380327868852461,0.9000000000000001,2.1475409836065578,0.41908396946564885,0.0,0.0,0,0.9000000000000001,2.1475409836065578,0.41908396946564885,0.41908396946564885,0.3,0.4000000000000001,0.7499999999999998,1.1524590163934427,2.2901639344262295,3.416393442622951,0.5475409836065573,0.5524590163934426,0.17377049180327872,0.5475409836065573,1.542622950819672,2.173770491803279,2013-14
Courtney Lee,SG,28,BOS,79,47,24.9873417721519,3.744303797468355,7.774683544303797,0.48160208401172266,0.9240506329113924,2.444303797468354,0.3780424650440187,2.820253164556962,5.330379746835443,0.5290904773213013,0.541028980788017,1.282278481012658,1.382278481012658,0.9276556776556776,0.3620253164556962,2.020253164556962,2.3443037974683545,1.472151898734177,0.8240506329113924,0.3620253164556962,0.9240506329113924,1.5721518987341772,9.632911392405063,2013-14
D.J. Augustin,PG,26,CHI,71,9,27.273239436619715,4.222535211267606,10.132394366197182,0.41673616902974703,1.9042253521126762,4.708450704225352,0.404427161232426,2.3183098591549296,5.423943661971831,0.4274214489742924,0.5107033639143732,2.8338028169014082,3.177464788732394,0.8918439716312057,0.17183098591549295,1.6028169014084506,1.86056338028169,4.436619718309859,0.7873239436619718,0.0,1.7591549295774647,2.0746478873239433,13.097183098591549,2013-14
Danny Granger,SF,30,IND,41,2,20.65609756097561,2.8585365853658535,7.495121951219512,0.3813862674910511,1.0707317073170732,3.0829268292682923,0.34731012658227856,1.7878048780487803,4.341463414634147,0.41179775280898867,0.4528148389196225,1.5658536585365854,1.6243902439024391,0.9639639639639639,0.7414634146341463,2.5073170731707313,3.2195121951219514,0.9829268292682927,0.3,0.37073170731707317,1.0829268292682928,1.5170731707317073,8.21219512195122,2013-14
Darius Morris,PG,23,LAC,27,0,11.600000000000001,1.4370370370370371,3.5629629629629624,0.4033264033264034,0.42962962962962964,1.4074074074074074,0.30526315789473685,1.0074074074074075,2.1555555555555554,0.4673539518900344,0.4636174636174637,0.6518518518518518,0.9851851851851852,0.6616541353383458,0.28148148148148144,0.6888888888888889,0.9703703703703703,1.6370370370370368,0.49629629629629624,0.0,1.0074074074074075,1.2444444444444445,3.9555555555555557,2013-14
Derrick Williams,PF,22,MIN,78,15,23.289743589743587,2.644871794871795,6.188461538461539,0.4273876113528071,0.3717948717948718,1.314102564102564,0.2829268292682927,2.273076923076923,4.874358974358974,0.4663335086796423,0.4574269732753262,2.416666666666667,3.3038461538461537,0.7314707023670937,0.9012820512820512,3.2166666666666663,4.1179487179487175,0.7012820512820512,0.6576923076923077,0.2282051282051282,0.9294871794871794,1.4871794871794872,7.992307692307692,2013-14
Dewayne Dedmon,C,24,GSW,31,6,12.55483870967742,1.2193548387096773,2.664516129032258,0.45762711864406774,0.0,0.0,0,1.2193548387096773,2.664516129032258,0.45762711864406774,0.45762711864406774,0.6645161290322581,1.0580645161290323,0.6280487804878049,1.232258064516129,2.893548387096774,4.125806451612903,0.15806451612903227,0.2064516129032258,0.6967741935483871,0.5935483870967742,2.112903225806452,3.1548387096774198,2013-14
Earl Clark,PF,26,CLE,54,17,14.216666666666669,1.8,4.800000000000001,0.37499999999999994,0.7666666666666667,2.2833333333333337,0.3357664233576642,1.0333333333333334,2.6166666666666667,0.39490445859872614,0.4548611111111111,0.4,0.6000000000000001,0.6666666666666666,0.3666666666666667,2.2666666666666666,2.6333333333333333,0.3666666666666667,0.35000000000000003,0.45,0.6000000000000001,1.2833333333333334,4.7666666666666675,2013-14
Eric Maynor,PG,26,PHI,31,0,10.512903225806452,1.0290322580645161,3.2290322580645165,0.31868131868131866,0.3516129032258064,1.2032258064516128,0.29222520107238603,0.6774193548387096,2.0258064516129033,0.3343949044585987,0.3731268731268731,0.20322580645161292,0.33225806451612905,0.6116504854368933,0.3,0.9322580645161289,1.232258064516129,1.6483870967741936,0.2774193548387097,0.07741935483870967,0.9064516129032257,0.5741935483870968,2.6870967741935483,2013-14
Evan Turner,SF,25,IND,81,56,30.299999999999997,5.366666666666666,12.599999999999998,0.425925925925926,0.6,1.9,0.3157894736842105,4.733333333333333,10.633333333333333,0.44514106583072105,0.44973544973544977,2.633333333333333,3.2333333333333334,0.8144329896907215,0.7333333333333333,4.233333333333333,5.066666666666666,3.2666666666666666,0.7999999999999999,0.1,2.3666666666666663,2.4,13.966666666666665,2013-14
Gary Neal,SG,29,CHA,52,3,21.38461538461538,3.7269230769230766,9.03076923076923,0.41269165247018735,1.3,3.4461538461538463,0.37723214285714285,2.4269230769230767,5.584615384615384,0.4345730027548209,0.48466780238500845,1.796153846153846,2.0115384615384615,0.892925430210325,0.21538461538461534,1.5269230769230768,1.7423076923076921,1.5846153846153845,0.3269230769230769,0.0,1.2153846153846155,1.2807692307692307,10.507692307692306,2013-14
Glen Davis,PF,28,LAC,68,44,24.451470588235296,4.016176470588236,8.727941176470589,0.4601516427969672,0.0661764705882353,0.1323529411764706,0.5,3.9499999999999997,8.595588235294118,0.4595380667236954,0.4639427127211458,1.3955882352941176,1.9926470588235294,0.7003690036900369,1.561764705882353,3.5558823529411763,5.1838235294117645,1.160294117647059,0.8308823529411764,0.4323529411764706,1.0970588235294119,2.364705882352941,9.427941176470586,2013-14
Greivis Vásquez,PG,27,SAC,79,23,22.479746835443038,3.5227848101265824,8.3,0.424431904834528,1.3632911392405063,3.649367088607595,0.37356919875130074,2.159493670886076,4.673417721518987,0.46208017334777896,0.5065578770779319,1.2367088607594936,1.3367088607594937,0.9251893939393939,0.2227848101265823,1.9088607594936708,2.2088607594936707,4.064556962025317,0.37721518987341773,0.1,1.6544303797468354,1.791139240506329,9.568354430379747,2013-14
Henry Sims,C,23,CLE,46,25,19.026086956521738,2.821739130434782,5.973913043478261,0.4723435225618631,0.0,0.0,0,2.821739130434782,5.973913043478261,0.4723435225618631,0.4723435225618631,1.982608695652174,2.6217391304347823,0.7562189054726369,2.2869565217391306,2.8869565217391298,5.173913043478261,1.1478260869565216,0.6391304347826087,0.45652173913043476,0.908695652173913,2.5043478260869563,7.626086956521739,2013-14
James Harden,C,27,HOU,121,92,30.93884297520661,5.357851239669421,11.541322314049587,0.4642320085929108,1.4479338842975207,3.9818181818181815,0.36363636363636365,3.909917355371901,7.559504132231405,0.517218760249262,0.5269602577873255,5.400826446280992,6.5214876033057845,0.8281586617665696,1.315702479338843,4.653719008264463,5.969421487603306,3.878512396694215,1.0842975206611571,0.5586776859504132,2.6479338842975206,2.2016528925619836,17.62479338842975,2013-14
James Nunnally,SF,23,ATL,13,0,12.669230769230769,1.1538461538461537,3.5307692307692307,0.32679738562091504,0.6615384615384615,1.9461538461538463,0.33992094861660077,0.5230769230769231,1.5846153846153845,0.3300970873786408,0.420479302832244,0.45384615384615384,0.7230769230769231,0.6276595744680851,0.09230769230769231,1.3846153846153846,1.4461538461538461,0.6384615384615384,0.5076923076923077,0.16153846153846155,0.5153846153846153,0.8461538461538461,3.3923076923076922,2013-14
James Southerland,SF,23,CHA,4,0,7.5,1.275,3.75,0.33999999999999997,0.75,1.525,0.49180327868852464,0.5249999999999999,2.2249999999999996,0.23595505617977527,0.44,0.22499999999999998,0.5249999999999999,0.4285714285714286,0.0,2.0250000000000004,2.0250000000000004,0.0,0.22499999999999998,0.5249999999999999,0.22499999999999998,0.75,3.5250000000000004,2013-14
Jan Veselý,PF,23,DEN,54,1,14.355555555555558,1.6944444444444446,3.227777777777778,0.5249569707401033,0.0,0.0,0,1.6944444444444446,3.227777777777778,0.5249569707401033,0.5249569707401033,0.31666666666666665,1.0166666666666666,0.3114754098360656,1.4833333333333334,2.033333333333333,3.5166666666666666,0.37777777777777777,0.9944444444444445,0.6777777777777778,0.7,2.2111111111111112,3.666666666666667,2013-14
Jared Cunningham,SG,22,ATL,13,0,6.184615384615385,0.4461538461538462,1.6307692307692307,0.27358490566037735,0.06153846153846154,0.5692307692307692,0.10810810810810811,0.38461538461538464,1.0615384615384615,0.36231884057971014,0.2924528301886793,0.9846153846153847,1.2615384615384615,0.7804878048780488,0.06153846153846154,0.38461538461538464,0.4461538461538462,0.6000000000000001,0.24615384615384617,0.0,0.15384615384615385,1.2153846153846155,2.0,2013-14
Jarvis Varnado,PF,25,CHI,24,0,14.170833333333334,1.5333333333333334,2.4916666666666667,0.6153846153846154,0.0,0.0,0,1.5333333333333334,2.4916666666666667,0.6153846153846154,0.6153846153846154,1.15,2.2041666666666666,0.5217391304347826,0.7666666666666667,1.8208333333333333,2.5875000000000004,0.575,0.38333333333333336,1.2458333333333333,0.38333333333333336,2.629166666666667,4.120833333333334,2013-14
Jeff Adrien,PF,27,CHA,53,12,18.12452830188679,2.6962264150943396,5.192452830188679,0.5192587209302326,0.0,0.0,0,2.6962264150943396,5.192452830188679,0.5192587209302326,0.5192587209302326,1.450943396226415,2.2679245283018865,0.639767054908486,1.9339622641509433,3.8377358490566036,5.771698113207547,0.7226415094339623,0.45849056603773586,0.7056603773584906,0.7226415094339623,2.0339622641509436,6.843396226415094,2013-14
Jerryd Bayless,PG,25,BOS,72,19,23.448611111111113,3.469444444444444,8.554166666666667,0.4055853222925799,1.0277777777777777,2.927777777777778,0.35104364326375703,2.3847222222222224,5.626388888888888,0.42384596395951624,0.46566000974184113,1.3291666666666666,1.6291666666666667,0.8158567774936061,0.3,1.713888888888889,2.013888888888889,2.6694444444444443,0.8277777777777777,0.14305555555555557,1.1555555555555554,2.2430555555555554,9.238888888888889,2013-14
Jimmer Fredette,SG,24,CHI,49,0,10.59795918367347,2.1857142857142855,4.604081632653061,0.4747340425531914,0.8346938775510204,1.7346938775510203,0.4811764705882353,1.3510204081632653,2.885714285714286,0.46817538896746813,0.5653812056737588,0.3836734693877551,0.4673469387755102,0.8209606986899564,0.1836734693877551,0.8836734693877552,1.0673469387755103,1.3204081632653062,0.2510204081632653,0.0836734693877551,1.0020408163265309,0.7326530612244898,5.589795918367347,2013-14
Joel Anthony,C,31,BOS,33,0,5.645454545454545,0.39090909090909093,0.9454545454545453,0.41346153846153855,0.0,0.0,0,0.39090909090909093,0.9454545454545453,0.41346153846153855,0.41346153846153855,0.13636363636363638,0.2636363636363636,0.517241379310345,0.45454545454545453,0.7181818181818183,1.1727272727272728,0.06363636363636364,0.06363636363636364,0.36363636363636365,0.1,0.49090909090909085,0.8181818181818181,2013-14
John Salmons,SF,34,SAC,78,8,22.16153846153846,1.9153846153846157,5.26923076923077,0.3635036496350365,0.8230769230769232,2.0692307692307694,0.39776951672862454,1.0923076923076924,3.2,0.34134615384615385,0.44160583941605835,0.5538461538461539,0.7076923076923077,0.782608695652174,0.24615384615384617,1.8692307692307695,2.138461538461539,1.8615384615384616,0.6230769230769231,0.24615384615384617,0.7230769230769231,1.5692307692307694,5.184615384615385,2013-14
Jordan Crawford,PG,25,BOS,81,35,22.922222222222217,4.022222222222222,9.72962962962963,0.41339931480776554,1.1444444444444444,3.481481481481481,0.32872340425531915,2.9296296296296296,6.199999999999999,0.47252090800477903,0.4722116482679863,1.8148148148148149,2.0592592592592593,0.8812949640287769,0.34444444444444444,1.9259259259259258,2.27037037037037,3.4703703703703703,0.5888888888888888,0.04814814814814815,1.6814814814814816,1.4333333333333331,10.95185185185185,2013-14
Jordan Hamilton,SF,23,DEN,60,12,16.990000000000002,2.4299999999999997,6.255000000000001,0.38848920863309344,1.2,3.3,0.36363636363636365,1.295,2.955,0.4382402707275803,0.48441247002398075,0.6699999999999999,0.87,0.7701149425287356,0.53,2.695,3.2249999999999996,0.9000000000000001,0.73,0.3,0.77,1.115,6.7299999999999995,2013-14
Justin Hamilton,C,23,CHA,8,0,8.987499999999999,1.1375,2.5375,0.44827586206896547,0.35000000000000003,1.1375,0.3076923076923077,0.7875,1.4000000000000001,0.5624999999999999,0.5172413793103449,0.6124999999999999,0.6124999999999999,1.0,0.525,0.35000000000000003,0.875,0.0,0.65,0.0,0.47500000000000003,0.9625000000000001,3.2375000000000003,2013-14
Kent Bazemore,SG,24,GSW,67,15,13.617910447761194,2.1731343283582087,5.117910447761194,0.42461358996792065,0.6119402985074627,1.9298507462686567,0.317092034029389,1.5611940298507463,3.1880597014925374,0.4897003745318352,0.48439778361038205,0.9492537313432836,1.6238805970149253,0.5845588235294118,0.13432835820895522,1.58955223880597,1.7238805970149254,1.3925373134328358,0.6432835820895523,0.16865671641791044,1.1492537313432836,1.5492537313432835,6.007462686567163,2013-14
Lavoy Allen,PF,24,IND,65,2,16.473846153846154,2.063076923076923,4.596923076923077,0.44879518072289154,0.0,0.23538461538461536,0.0,2.063076923076923,4.4399999999999995,0.4646569646569647,0.44879518072289154,0.4784615384615385,0.7784615384615385,0.6146245059288538,1.8415384615384616,2.9907692307692306,4.753846153846154,1.1061538461538463,0.33538461538461545,0.4784615384615385,0.6923076923076924,1.9769230769230768,4.704615384615384,2013-14
