PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON
Georgios Papagiannis,C,19,SAC,22,0,16.1,2.5,4.6,.549,0.0,0.1,.000,2.5,4.5,.560,.549,0.5,0.6,.857,1.1,2.8,3.9,0.9,0.1,0.8,1.1,2.0,5.6,2016-17
Malachi Richardson,SG,21,SAC,22,0,9.0,1.3,3.1,.412,0.4,1.3,.286,0.9,1.8,.500,.471,0.7,0.9,.789,0.1,0.9,1.0,0.5,0.2,0.0,0.4,1.0,3.6,2016-17
Garrett Temple,SG,30,SAC,65,21,26.6,2.8,6.6,.424,1.3,3.4,.373,1.6,3.3,.476,.519,0.9,1.1,.784,0.5,2.3,2.8,2.6,1.3,0.4,1.2,2.2,7.8,2016-17
Anthony Tolliver,PF,31,SAC,65,9,22.7,2.4,5.4,.442,1.4,3.5,.391,1.0,1.9,.537,.570,0.9,1.3,.744,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7,7.1,2016-17
LaMarcus Aldridge,PF,31,SAS,72,72,32.4,6.9,14.6,.477,0.3,0.8,.411,6.6,13.8,.480,.488,3.1,3.8,.812,2.4,4.9,7.3,1.9,0.6,1.2,1.4,2.2,17.3,2016-17
Joel Anthony,C,34,SAS,19,0,6.4,0.5,0.8,.625,0.0,0.0,,0.5,0.8,.625,.625,0.3,0.4,.625,0.4,1.2,1.6,0.2,0.1,0.3,0.2,0.6,1.3,2016-17
Dewayne Dedmon,C,27,SAS,76,37,17.5,2.1,3.4,.622,0.0,0.0,,2.1,3.4,.622,.622,0.9,1.2,.699,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,5.1,2016-17
Bryn Forbes,SG,23,SAS,36,0,7.9,1.0,2.8,.364,0.5,1.5,.321,0.5,1.3,.413,.449,0.1,0.2,.833,0.1,0.6,0.6,0.6,0.0,0.0,0.3,0.6,2.6,2016-17
Pau Gasol,C,36,SAS,64,39,25.4,4.7,9.4,.502,0.9,1.6,.538,3.9,7.8,.494,.548,2.0,2.9,.707,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,12.4,2016-17
Manu Ginóbili,SG,39,SAS,69,0,18.7,2.5,6.4,.390,1.3,3.3,.392,1.2,3.1,.387,.491,1.2,1.6,.804,0.4,1.9,2.3,2.7,1.2,0.2,1.4,1.7,7.5,2016-17
Danny Green,SG,29,SAS,68,68,26.6,2.6,6.6,.392,1.7,4.6,.379,0.9,2.0,.420,.523,0.4,0.5,.844,0.5,2.8,3.3,1.8,1.0,0.8,1.1,1.8,7.3,2016-17
Nicolás Laprovíttola,PG,27,SAS,18,3,9.7,1.1,2.6,.426,0.6,1.5,.370,0.6,1.1,.500,.532,0.5,0.5,1.000,0.1,0.5,0.6,1.6,0.2,0.1,1.1,1.1,3.3,2016-17
David Lee,PF,33,SAS,79,10,18.7,3.1,5.3,.590,0.0,0.0,,3.1,5.3,.590,.590,1.0,1.4,.708,1.9,3.7,5.6,1.6,0.4,0.5,1.0,1.6,7.3,2016-17
Kawhi Leonard,SF,25,SAS,74,74,33.4,8.6,17.7,.485,2.0,5.2,.380,6.6,12.5,.529,.541,6.3,7.2,.880,1.1,4.7,5.8,3.5,1.8,0.7,2.1,1.6,25.5,2016-17
Patty Mills,PG,28,SAS,80,8,21.9,3.4,7.8,.440,1.8,4.4,.414,1.6,3.3,.474,.558,0.8,1.0,.825,0.3,1.5,1.8,3.5,0.8,0.0,1.3,1.4,9.5,2016-17
Dejounte Murray,PG,20,SAS,38,8,8.5,1.3,3.1,.431,0.2,0.6,.391,1.1,2.4,.441,.470,0.6,0.8,.700,0.2,0.9,1.1,1.3,0.2,0.2,1.0,0.8,3.4,2016-17
Tony Parker,PG,34,SAS,63,63,25.2,4.2,9.0,.466,0.4,1.1,.333,3.8,7.9,.484,.486,1.3,1.9,.726,0.1,1.7,1.8,4.5,0.5,0.0,1.4,1.5,10.1,2016-17
Jonathon Simmons,SG,27,SAS,78,8,17.8,2.3,5.4,.420,0.4,1.3,.294,1.9,4.1,.461,.456,1.3,1.7,.750,0.3,1.8,2.1,1.6,0.6,0.3,1.0,1.9,6.2,2016-17
Bruno Caboclo,SF,21,TOR,9,0,4.4,0.7,1.8,.375,0.2,0.7,.333,0.4,1.1,.400,.438,0.0,0.0,,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,1.6,2016-17
DeMarre Carroll,SF,30,TOR,72,72,26.1,3.1,7.6,.400,1.5,4.4,.341,1.5,3.2,.483,.499,1.2,1.6,.761,0.9,2.9,3.8,1.0,1.1,0.4,0.8,2.0,8.9,2016-17
DeMar DeRozan,SG,27,TOR,74,74,35.4,9.7,20.9,.467,0.4,1.7,.266,9.3,19.2,.484,.477,7.4,8.7,.842,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3,2016-17
Cory Joseph,PG,25,TOR,80,22,25.0,3.7,8.3,.452,0.6,1.7,.356,3.1,6.6,.477,.489,1.2,1.5,.770,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,9.3,2016-17
Kyle Lowry,PG,30,TOR,60,60,37.4,7.1,15.3,.464,3.2,7.8,.412,3.9,7.5,.518,.569,5.0,6.1,.819,0.8,4.0,4.8,7.0,1.5,0.3,2.9,2.8,22.4,2016-17
Lucas Nogueira,C,24,TOR,57,6,19.1,1.8,2.7,.660,0.1,0.2,.250,1.8,2.5,.694,.670,0.8,1.2,.657,1.4,2.8,4.3,0.7,0.9,1.6,0.8,2.4,4.4,2016-17
Patrick Patterson,PF,27,TOR,65,8,24.6,2.4,5.9,.401,1.4,3.9,.372,0.9,2.0,.458,.523,0.7,0.9,.717,1.0,3.6,4.5,1.2,0.6,0.4,0.6,1.8,6.8,2016-17
Jakob Poeltl,C,21,TOR,54,4,11.6,1.2,2.1,.583,0.0,0.0,,1.2,2.1,.583,.583,0.6,1.1,.544,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,3.1,2016-17
Norman Powell,SG,23,TOR,76,18,18.0,3.0,6.7,.449,0.7,2.3,.324,2.3,4.4,.514,.504,1.7,2.1,.792,0.3,1.9,2.2,1.1,0.7,0.2,0.9,1.7,8.4,2016-17
Pascal Siakam,PF,22,TOR,55,38,15.6,1.9,3.7,.502,0.0,0.1,.143,1.9,3.6,.515,.505,0.4,0.6,.688,1.2,2.2,3.4,0.3,0.5,0.8,0.6,2.0,4.2,2016-17
Jared Sullinger,PF,24,TOR,11,1,10.7,1.4,4.3,.319,0.3,1.6,.167,1.1,2.6,.414,.351,0.4,0.7,.500,0.9,1.5,2.5,0.3,0.4,0.1,0.4,1.5,3.4,2016-17
Jonas Valančiūnas,C,24,TOR,80,80,25.8,4.9,8.8,.557,0.0,0.0,.500,4.9,8.8,.557,.558,2.2,2.7,.811,2.8,6.7,9.5,0.7,0.5,0.8,1.3,2.7,12.0,2016-17
Fred VanVleet,PG,22,TOR,37,0,7.9,1.1,3.0,.351,0.3,0.8,.379,0.8,2.2,.341,.401,0.5,0.6,.818,0.1,1.0,1.1,0.9,0.4,0.1,0.4,1.0,2.9,2016-17
Delon Wright,PG,24,TOR,27,0,16.5,1.8,4.3,.422,0.4,1.1,.333,1.4,3.2,.453,.466,1.6,2.0,.764,0.6,1.2,1.8,2.1,1.0,0.4,0.9,1.1,5.6,2016-17
Joel Bolomboy,PF,23,UTA,12,0,4.4,0.8,1.3,.563,0.1,0.3,.250,0.7,1.0,.667,.594,0.3,0.5,.500,0.3,1.1,1.4,0.2,0.1,0.2,0.2,0.1,1.8,2016-17
Alec Burks,SG,25,UTA,42,0,15.5,2.4,5.9,.399,0.6,1.8,.329,1.8,4.1,.430,.450,1.4,1.9,.769,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,6.7,2016-17
Boris Diaw,PF,34,UTA,73,33,17.6,2.0,4.5,.446,0.3,1.1,.247,1.7,3.4,.512,.477,0.4,0.5,.743,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,4.6,2016-17
Dante Exum,PG,21,UTA,66,26,18.6,2.3,5.5,.427,0.7,2.3,.295,1.7,3.2,.519,.488,0.9,1.1,.795,0.5,1.5,2.0,1.7,0.3,0.2,1.2,2.2,6.2,2016-17
Derrick Favors,PF,25,UTA,50,39,23.7,4.1,8.3,.487,0.1,0.2,.300,4.0,8.1,.491,.490,1.3,2.2,.615,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,9.5,2016-17
Rudy Gobert,C,24,UTA,81,81,33.9,5.1,7.7,.661,0.0,0.0,.000,5.1,7.7,.662,.661,3.8,5.9,.653,3.9,8.9,12.8,1.2,0.6,2.6,1.8,3.0,14.0,2016-17
Gordon Hayward,SF,26,UTA,73,73,34.5,7.5,15.8,.471,2.0,5.1,.398,5.4,10.7,.506,.536,5.0,5.9,.844,0.7,4.7,5.4,3.5,1.0,0.3,1.9,1.6,21.9,2016-17
George Hill,PG,30,UTA,49,49,31.5,5.9,12.4,.477,1.9,4.8,.403,4.0,7.6,.523,.554,3.2,4.0,.801,0.5,2.9,3.4,4.2,1.0,0.2,1.7,2.3,16.9,2016-17
Rodney Hood,SG,24,UTA,59,55,27.0,4.6,11.3,.408,1.9,5.2,.371,2.7,6.1,.440,.494,1.5,1.9,.783,0.3,3.2,3.4,1.6,0.6,0.2,1.1,2.2,12.7,2016-17
Joe Ingles,SF,29,UTA,82,26,24.0,2.5,5.5,.452,1.5,3.4,.441,1.0,2.1,.471,.589,0.6,0.8,.735,0.3,2.9,3.2,2.7,1.2,0.1,1.3,2.0,7.1,2016-17
Joe Johnson,SF,35,UTA,78,14,23.6,3.5,8.0,.436,1.4,3.3,.411,2.1,4.7,.454,.521,0.8,1.0,.818,0.4,2.7,3.1,1.8,0.5,0.2,0.9,1.2,9.2,2016-17
Trey Lyles,PF,21,UTA,71,4,16.3,2.2,6.2,.362,0.9,2.9,.319,1.3,3.3,.400,.436,0.8,1.1,.722,0.7,2.6,3.3,1.0,0.4,0.3,0.9,1.4,6.2,2016-17
Shelvin Mack,PG,26,UTA,55,9,21.9,3.1,6.9,.446,0.7,2.2,.308,2.4,4.7,.510,.495,1.0,1.4,.688,0.4,1.9,2.3,2.8,0.8,0.1,1.6,1.8,7.8,2016-17
Raul Neto,PG,24,UTA,40,0,8.7,1.0,2.3,.451,0.3,0.8,.323,0.8,1.5,.517,.505,0.2,0.2,.889,0.1,0.7,0.8,0.9,0.5,0.1,0.4,1.2,2.5,2016-17
Jeff Withey,C,26,UTA,51,1,8.5,1.1,2.0,.534,0.0,0.0,.000,1.1,2.0,.539,.534,0.7,0.9,.750,1.0,1.4,2.4,0.1,0.3,0.6,0.3,1.0,2.9,2016-17
Bradley Beal,SG,23,WAS,77,77,34.9,8.3,17.2,.482,2.9,7.2,.404,5.4,10.0,.538,.566,3.7,4.4,.825,0.7,2.4,3.1,3.5,1.1,0.3,2.0,2.2,23.1,2016-17
Trey Burke,PG,24,WAS,57,0,12.3,2.0,4.5,.455,0.5,1.2,.443,1.5,3.2,.459,.516,0.4,0.5,.759,0.1,0.7,0.8,1.8,0.2,0.1,0.8,0.9,5.0,2016-17
Marcin Gortat,C,32,WAS,82,82,31.2,4.8,8.2,.579,0.0,0.0,.000,4.8,8.2,.580,.579,1.3,1.9,.648,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,10.8,2016-17
Danuel House,SG,23,WAS,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Sheldon Mac,SG,24,WAS,30,3,9.6,1.0,2.5,.400,0.2,1.0,.233,0.8,1.5,.511,.447,0.8,0.9,.852,0.1,1.0,1.1,0.5,0.3,0.1,0.2,0.6,3.0,2016-17
Ian Mahinmi,C,30,WAS,31,0,17.9,2.1,3.6,.586,0.0,0.0,,2.1,3.6,.586,.586,1.4,2.4,.573,1.5,3.3,4.8,0.6,1.1,0.8,1.1,2.9,5.6,2016-17
Markieff Morris,PF,27,WAS,76,76,31.2,5.3,11.7,.457,0.9,2.6,.362,4.4,9.1,.483,.497,2.4,2.8,.837,1.4,5.1,6.5,1.7,1.1,0.6,1.7,3.3,14.0,2016-17
Daniel Ochefu,C,23,WAS,19,0,3.9,0.6,1.4,.444,0.0,0.0,,0.6,1.4,.444,.444,0.0,0.1,.000,0.3,0.9,1.2,0.2,0.1,0.0,0.2,0.9,1.3,2016-17
Kelly Oubre,SF,21,WAS,79,5,20.3,2.4,5.6,.421,0.7,2.4,.287,1.7,3.2,.520,.482,0.9,1.3,.758,0.8,2.5,3.3,0.6,0.7,0.2,0.6,2.5,6.3,2016-17
Otto Porter,SF,23,WAS,80,80,32.6,5.2,10.0,.516,1.9,4.3,.434,3.3,5.8,.576,.608,1.2,1.5,.832,1.5,5.0,6.4,1.5,1.5,0.5,0.6,2.4,13.4,2016-17
Tomáš Satoranský,SG,25,WAS,57,3,12.6,1.1,2.6,.415,0.2,0.6,.243,0.9,1.9,.473,.446,0.4,0.6,.697,0.4,1.0,1.5,1.6,0.5,0.1,0.7,1.1,2.7,2016-17
Jason Smith,C,30,WAS,74,3,14.4,2.4,4.4,.529,0.5,1.1,.474,1.9,3.4,.546,.585,0.5,0.7,.686,0.9,2.6,3.5,0.5,0.3,0.7,0.8,2.3,5.7,2016-17
Marcus Thornton,SG,29,WAS,33,1,17.4,2.5,6.4,.400,0.8,2.4,.350,1.7,3.9,.431,.467,0.7,0.8,.852,0.7,1.6,2.3,1.2,0.6,0.1,0.8,1.5,6.6,2016-17
John Wall,PG,26,WAS,78,78,36.4,8.3,18.4,.451,1.1,3.5,.327,7.2,14.9,.480,.482,5.4,6.8,.801,0.8,3.4,4.2,10.7,2.0,0.6,4.1,1.9,23.1,2016-17
Andrew Bogut,C,32,CLE,27,21,21.607407407407408,1.4444444444444444,2.985185185185185,0.4838709677419355,0.0,0.0,0,1.4444444444444444,2.985185185185185,0.4838709677419355,0.4838709677419355,0.0962962962962963,0.3851851851851852,0.25,2.1185185185185187,5.97037037037037,8.088888888888889,1.8296296296296295,0.48148148148148145,0.9629629629629629,1.6370370370370368,3.1555555555555554,2.888888888888889,2016-17
Andrew Nicholson,PF,27,BRK,38,0,9.036842105263158,1.1526315789473685,2.957894736842105,0.3896797153024911,0.12631578947368421,0.7315789473684211,0.1726618705035971,1.026315789473684,2.2263157894736842,0.4609929078014184,0.4110320284697509,0.27368421052631575,0.34736842105263155,0.7878787878787878,0.39999999999999997,1.194736842105263,1.594736842105263,0.3,0.4263157894736842,0.14736842105263157,0.4526315789473684,1.431578947368421,2.6315789473684212,2016-17
Anthony Brown,SF,24,NOP,11,0,14.463636363636365,1.6727272727272728,4.581818181818182,0.3650793650793651,0.6636363636363637,2.4818181818181824,0.26739926739926734,1.0090909090909093,2.1,0.48051948051948057,0.43750000000000006,0.0,0.0,0,0.7545454545454546,2.254545454545455,3.0090909090909093,0.7545454545454546,0.4909090909090909,0.08181818181818183,0.5818181818181818,1.3272727272727274,3.9272727272727277,2016-17
Anthony Morrow,SG,31,CHI,49,7,14.597959183673469,2.0346938775510206,5.159183673469387,0.3943829113924051,0.863265306122449,2.742857142857143,0.31473214285714285,1.189795918367347,2.4346938775510205,0.4886839899413244,0.47804588607594944,0.710204081632653,0.7918367346938775,0.8969072164948454,0.26326530612244897,0.42653061224489797,0.6081632653061224,0.536734693877551,0.5265306122448979,0.0816326530612245,0.163265306122449,0.889795918367347,5.579591836734694,2016-17
Archie Goodwin,SG,22,BRK,15,0,14.240000000000002,2.38,4.42,0.5384615384615384,0.3,1.02,0.29411764705882354,2.06,3.4000000000000004,0.6058823529411764,0.5723981900452488,2.18,2.8200000000000003,0.7730496453900709,0.48,1.4400000000000002,1.8399999999999999,1.58,0.24,0.3,0.96,0.54,7.32,2016-17
Axel Toupane,SF,24,MIL,4,0,11.75,1.25,2.25,0.5555555555555556,0.25,1.0,0.25,1.0,1.25,0.8,0.6111111111111112,0.0,0.0,0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1.5,2.75,2016-17
Bojan Bogdanović,SF,27,BRK,81,54,25.680246913580245,4.64320987654321,10.425925925925926,0.44535227945529904,1.7679012345679013,4.807407407407407,0.36774524910118134,2.8753086419753084,5.618518518518519,0.5117556580971214,0.5301361752516283,2.7,2.9679012345679014,0.9097337770382695,0.4320987654320988,2.975308641975309,3.4395061728395064,1.3432098765432101,0.4,0.13209876543209878,1.6358024691358024,1.8,13.718518518518518,2016-17
Brandon Jennings,PG,27,NYK,81,13,22.243209876543208,2.3740740740740742,6.604938271604938,0.35943925233644863,1.0012345679012344,3.087654320987654,0.3242702918832467,1.3728395061728396,3.4456790123456784,0.398423504120387,0.43523364485981314,1.430864197530864,1.8456790123456788,0.7752508361204014,0.37160493827160496,2.1012345679012343,2.401234567901234,4.84320987654321,0.8432098765432098,0.07160493827160494,1.5728395061728393,1.4,7.151851851851852,2016-17
Briante Weber,PG,24,CHO,20,0,10.239999999999998,1.22,2.9749999999999996,0.4100840336134454,0.065,0.46499999999999997,0.13978494623655915,1.22,2.5100000000000002,0.48605577689243024,0.4210084033613446,0.5599999999999999,0.79,0.7088607594936708,0.39,0.925,1.315,1.025,0.595,0.034999999999999996,0.4,0.795,3.0649999999999995,2016-17
Buddy Hield,SG,24,NOP,82,55,23.052439024390242,3.9621951219512193,9.367073170731707,0.42299179794297614,1.84390243902439,4.596341463414634,0.4011674184133723,2.18780487804878,4.701219512195122,0.4653696498054474,0.5214164822288764,0.774390243902439,0.9353658536585365,0.8279009126466754,0.39146341463414636,2.8743902439024387,3.265853658536585,1.5219512195121951,0.45243902439024386,0.09999999999999999,1.196341463414634,1.4,10.581707317073171,2016-17
Cameron Payne,PG,22,CHI,31,0,14.9,2.0935483870967744,6.216129032258065,0.33679294239750907,0.8709677419354839,2.7774193548387096,0.31358885017421606,1.2225806451612902,3.4387096774193546,0.35553470919324576,0.406850025947068,0.16451612903225807,0.2709677419354839,0.6071428571428571,0.1,1.5,1.564516129032258,1.7870967741935484,0.46451612903225803,0.12903225806451613,0.9419354838709677,1.6870967741935483,5.158064516129032,2016-17
Chasson Randle,PG,23,NYK,26,0,11.515384615384615,1.5692307692307694,3.7846153846153845,0.4146341463414635,0.6615384615384615,1.830769230769231,0.361344537815126,0.9384615384615385,1.953846153846154,0.48031496062992124,0.5020325203252033,1.5692307692307694,1.6384615384615384,0.9577464788732396,0.20769230769230768,1.0153846153846153,1.223076923076923,1.353846153846154,0.33076923076923076,0.1,0.7461538461538462,1.5384615384615385,5.3,2016-17
Chris McCullough,PF,21,BRK,16,0,4.9624999999999995,0.9625000000000001,1.9875000000000003,0.48427672955974843,0.08750000000000001,0.41250000000000003,0.21212121212121213,0.9625000000000001,1.575,0.6111111111111112,0.5062893081761006,0.15000000000000002,0.30000000000000004,0.5,0.525,0.65,1.175,0.08750000000000001,0.15000000000000002,0.08750000000000001,0.15000000000000002,0.4375,2.25,2016-17
Corey Brewer,SF,30,HOU,106,22,14.835849056603774,1.6679245283018869,3.9905660377358485,0.41796690307328616,0.37735849056603776,1.4188679245283018,0.2659574468085107,1.290566037735849,2.571698113207547,0.5018341892883346,0.46524822695035467,0.5547169811320755,0.709433962264151,0.7819148936170212,0.4,1.5773584905660378,2.0,1.4169811320754717,0.6226415094339622,0.17735849056603775,0.7584905660377359,1.460377358490566,4.267924528301887,2016-17
DeAndre Liggins,SG,28,CLE,62,19,12.50483870967742,0.9338709677419355,2.261290322580645,0.412981455064194,0.29516129032258065,0.7048387096774194,0.41876430205949655,0.6387096774193548,1.5564516129032258,0.41036269430051814,0.47824536376604854,0.4258064516129032,0.6387096774193548,0.6666666666666666,0.3435483870967742,1.4419354838709677,1.7854838709677419,0.885483870967742,0.7209677419354839,0.1967741935483871,0.6887096774193548,1.3274193548387097,2.490322580645161,2016-17
DeMarcus Cousins,C,26,NOP,72,72,34.258333333333326,9.01111111111111,19.875,0.4533892382948986,1.7944444444444443,5.065277777777778,0.3542637784480394,7.193055555555555,14.862499999999999,0.48397346042425937,0.49853249475890976,7.180555555555555,9.315277777777776,0.7708364395407784,2.1236111111111113,8.901388888888889,11.024999999999999,4.5874999999999995,1.4236111111111107,1.2527777777777778,3.7527777777777773,3.865277777777778,26.99722222222222,2016-17
Deron Williams,PG,32,CLE,64,44,25.925,4.1125,9.35,0.43983957219251335,1.3375,3.6375,0.3676975945017182,2.775,5.7125,0.4857768052516411,0.5113636363636364,1.4,1.6875,0.8296296296296296,0.1875,2.05,2.3375,5.6625,0.4875,0.175,2.2,2.175,11.0,2016-17
Derrick Williams,PF,25,CLE,50,11,16.1,2.2,4.9,0.4489795918367347,0.6000000000000001,1.9500000000000002,0.3076923076923077,1.55,2.95,0.5254237288135593,0.5102040816326531,1.15,1.8,0.6388888888888888,0.35,2.25,2.5999999999999996,0.6,0.30000000000000004,0.15000000000000002,0.6,1.2000000000000002,6.050000000000001,2016-17
Doug McDermott,SF,25,CHI,66,5,22.833333333333332,3.3666666666666663,7.533333333333332,0.44690265486725667,1.2,3.1333333333333333,0.3829787234042553,2.1999999999999997,4.3999999999999995,0.5,0.5265486725663717,1.0333333333333334,1.2666666666666666,0.8157894736842106,0.3,2.4,2.7333333333333334,0.8666666666666666,0.2333333333333333,0.06666666666666667,0.5666666666666667,1.2,8.999999999999998,2016-17
Edy Tavares,C,24,ATL,2,0,14.0,2.0,2.5,0.8,0.0,0.0,0,2.0,2.5,0.8,0.8,0.0,1.5,0.0,2.0,3.5,5.5,0.5,0.0,3.0,1.0,1.5,4.0,2016-17
Ersan İlyasova,PF,29,ATL,82,52,26.107317073170734,4.704878048780488,10.837804878048779,0.43411724991560713,1.7097560975609756,4.87560975609756,0.35067533766883446,2.963414634146342,5.962195121951219,0.49703415831458386,0.5129965117587488,1.9914634146341466,2.5378048780487807,0.7847188851513696,1.3731707317073172,4.476829268292683,5.8463414634146345,1.7134146341463417,0.6780487804878048,0.3,1.4292682926829268,2.5658536585365854,13.046341463414635,2016-17
Hollis Thompson,SG,25,NOP,40,9,18.7975,1.8975000000000002,4.9875,0.38045112781954893,0.7775000000000001,2.39,0.3253138075313808,1.1425,2.5975,0.43984600577478344,0.4583959899749374,0.4675,0.69,0.6775362318840581,0.47750000000000004,2.3125000000000004,2.79,0.8450000000000001,0.545,0.15500000000000003,0.27749999999999997,1.7550000000000001,5.1175,2016-17
Jerami Grant,PF,22,OKC,80,4,19.135,1.9274999999999998,4.1125,0.468693009118541,0.585,1.4874999999999998,0.3932773109243698,1.3425,2.625,0.5114285714285715,0.5398176291793313,1.1225,1.855,0.6051212938005391,0.4875,2.1225,2.6100000000000003,0.585,0.39,1.025,0.525,1.8175,5.465000000000001,2016-17
Joffrey Lauvergne,C,25,CHI,70,1,14.02857142857143,2.1142857142857143,4.814285714285715,0.4391691394658753,0.44285714285714284,1.4285714285714288,0.30999999999999994,1.6714285714285713,3.3857142857142857,0.49367088607594933,0.48516320474777447,0.6428571428571428,1.0857142857142856,0.5921052631578947,1.0285714285714285,2.5428571428571427,3.6142857142857148,1.0,0.4,0.07142857142857144,0.8,1.1714285714285715,5.357142857142858,2016-17
Johnny O'Bryant,PF,23,CHO,11,0,7.29090909090909,1.3636363636363638,2.7181818181818183,0.5016722408026756,0.3,0.5454545454545455,0.5499999999999999,1.1,2.172727272727273,0.5062761506276151,0.5568561872909699,0.49090909090909085,0.5636363636363636,0.8709677419354839,0.8090909090909091,0.9363636363636364,1.7454545454545456,0.5545454545454546,0.0,0.06363636363636364,0.5454545454545455,0.9272727272727272,3.481818181818182,2016-17
Justin Anderson,SF,23,DAL,75,10,16.364000000000004,2.4880000000000004,5.848000000000001,0.42544459644322846,0.764,2.592,0.29475308641975306,1.756,3.2560000000000002,0.5393120393120393,0.4907660738714091,1.3679999999999999,1.7000000000000002,0.804705882352941,0.9600000000000001,2.3920000000000003,3.252,0.856,0.5,0.30000000000000004,0.8960000000000001,1.492,7.140000000000001,2016-17
Jusuf Nurkić,C,22,DEN,65,48,21.376923076923077,4.2,8.2,0.5121951219512195,0.0,0.03076923076923077,0.0,4.2,8.2,0.5121951219512195,0.5121951219512195,1.8153846153846154,3.2384615384615385,0.5605700712589073,2.4,4.815384615384616,7.2153846153846155,1.8846153846153846,0.8153846153846154,1.1384615384615384,2.2,2.523076923076923,10.215384615384615,2016-17
K.J. McDaniels,SF,23,BRK,49,0,10.320408163265306,1.589795918367347,3.442857142857143,0.4617664493183165,0.4224489795918367,1.3489795918367347,0.313161875945537,1.2081632653061225,2.093877551020408,0.5769980506822613,0.5231179608772969,0.6673469387755102,0.7489795918367347,0.891008174386921,0.3224489795918367,1.3714285714285714,1.653061224489796,0.26326530612244897,0.363265306122449,0.3816326530612245,0.5857142857142857,1.0040816326530613,4.228571428571429,2016-17
Kyle Anderson,SF,23,SAS,139,20,13.187769784172662,1.3964028776978417,3.189208633093525,0.43785247011053463,0.5856115107913669,1.5640287769784174,0.37442502299908,0.8107913669064748,1.6251798561151078,0.49889331562638334,0.5296638845025942,0.5035971223021583,0.6553956834532375,0.7683863885839735,0.4035971223021583,1.7733812949640289,2.2251798561151075,1.0107913669064748,0.5071942446043165,0.4,0.5,0.9964028776978417,3.930215827338129,2016-17
Kyle Korver,SG,35,ATL,67,22,26.123880597014924,3.5567164179104473,7.699999999999999,0.46191122310525295,2.417910447761194,5.365671641791044,0.45062586926286513,1.1432835820895522,2.334328358208955,0.489769820971867,0.618918395037798,0.591044776119403,0.591044776119403,1.0,0.1044776119402985,2.6955223880597012,2.8,1.6208955223880595,0.4910447761194029,0.2955223880597015,1.0388059701492538,1.6044776119402984,10.12686567164179,2016-17
Lamar Patterson,PG,35,ATL,22,2,13.022727272727273,1.2181818181818183,3.3090909090909086,0.3681318681318682,0.4318181818181818,1.6636363636363636,0.25956284153005466,0.7863636363636364,1.6454545454545455,0.47790055248618785,0.43337912087912095,0.4,0.5227272727272727,0.7652173913043478,0.35454545454545455,1.4318181818181819,1.7863636363636362,1.9727272727272729,0.2,0.0,0.8772727272727272,0.8909090909090909,3.190909090909091,2016-17
Lance Stephenson,SG,26,IND,18,0,20.066666666666666,3.0,6.666666666666666,0.45000000000000007,0.3333333333333333,1.1,0.303030303030303,2.7,5.566666666666666,0.4850299401197605,0.47500000000000003,0.43333333333333335,0.7,0.6190476190476191,0.23333333333333334,2.6666666666666665,2.9,3.2666666666666666,0.26666666666666666,0.16666666666666666,1.4333333333333331,1.7666666666666666,6.799999999999999,2016-17
Langston Galloway,PG,25,NOP,74,2,20.22027027027027,2.794594594594595,7.358108108108108,0.37979797979797986,1.5945945945945945,4.181081081081081,0.3813833225597931,1.1999999999999997,3.1770270270270267,0.37771161207996595,0.48815426997245187,0.6743243243243242,0.8229729729729729,0.8193760262725779,0.4,1.7229729729729728,2.097297297297297,1.2770270270270268,0.5972972972972972,0.1,0.6027027027027027,1.322972972972973,7.932432432432432,2016-17
Lou Williams,SG,30,HOU,81,1,24.625925925925923,5.2592592592592595,12.359259259259257,0.4255319148936171,2.014814814814815,5.528395061728395,0.36444841447074594,3.2728395061728395,6.830864197530864,0.47912524850894633,0.5070422535211269,4.944444444444444,5.616049382716049,0.880413277643438,0.2851851851851852,2.141975308641975,2.4987654320987653,2.9728395061728397,0.9864197530864197,0.25679012345679014,1.9864197530864198,1.1716049382716047,17.549382716049383,2016-17
